# Center_x Center_y Xtype1 j1 k1 Xtype2 j2 k2
0.46875 0.4375 0 6 31 0 6 29
0.46875 0.453125 0 6 31 0 6 30
0.46875 0.46875 0 6 31 0 6 31
0.46875 0.484375 0 6 31 0 6 32
0.46875 0.5 0 6 31 0 6 33
0.46875 0.515625 0 6 31 0 6 34
0.46875 0.53125 0 6 31 0 6 35
0.46875 0.546875 0 6 31 0 6 36
0.46875 0.5625 0 6 31 0 6 37
0.46875 0.578125 0 6 31 0 6 38
0.46875 0.59375 0 6 31 0 6 39
0.46875 0.609375 0 6 31 0 6 40
0.46875 0.625 0 6 31 0 6 41
0.46875 0.640625 0 6 31 0 6 42
0.46875 0.65625 0 6 31 0 6 43
0.46875 0.671875 0 6 31 0 6 44
0.46875 0.6875 0 6 31 0 6 45
0.46875 0.703125 0 6 31 0 6 46
0.46875 0.71875 0 6 31 0 6 47
0.46875 0.734375 0 6 31 0 6 48
0.46875 0.75 0 6 31 0 6 49
0.46875 0.765625 0 6 31 0 6 50
0.46875 0.78125 0 6 31 0 6 51
0.46875 0.796875 0 6 31 0 6 52
0.46875 0.8125 0 6 31 0 6 53
0.46875 0.828125 0 6 31 0 6 54
0.46875 0.84375 0 6 31 0 6 55
0.46875 0.859375 0 6 31 0 6 56
0.46875 0.875 0 6 31 0 6 57
0.46875 0.890625 0 6 31 0 6 58
0.46875 0.90625 0 6 31 0 6 59
0.46875 0.921875 0 6 31 0 6 60
0.46875 0.9375 0 6 31 0 6 61
0.46875 0.953125 0 6 31 0 6 62
0.46875 0.96875 0 6 31 0 6 63
0.46875 0.984375 0 6 31 0 6 64
0.484375 0.015625 0 6 32 0 6 2
0.484375 0.03125 0 6 32 0 6 3
0.484375 0.046875 0 6 32 0 6 4
0.484375 0.0625 0 6 32 0 6 5
0.484375 0.078125 0 6 32 0 6 6
0.484375 0.09375 0 6 32 0 6 7
0.484375 0.109375 0 6 32 0 6 8
0.484375 0.125 0 6 32 0 6 9
0.484375 0.140625 0 6 32 0 6 10
0.484375 0.15625 0 6 32 0 6 11
0.484375 0.171875 0 6 32 0 6 12
0.484375 0.1875 0 6 32 0 6 13
0.484375 0.203125 0 6 32 0 6 14
0.484375 0.21875 0 6 32 0 6 15
0.484375 0.234375 0 6 32 0 6 16
0.484375 0.25 0 6 32 0 6 17
0.484375 0.265625 0 6 32 0 6 18
0.484375 0.28125 0 6 32 0 6 19
0.484375 0.296875 0 6 32 0 6 20
0.484375 0.3125 0 6 32 0 6 21
0.484375 0.328125 0 6 32 0 6 22
0.484375 0.34375 0 6 32 0 6 23
0.484375 0.359375 0 6 32 0 6 24
0.484375 0.375 0 6 32 0 6 25
0.484375 0.390625 0 6 32 0 6 26
0.484375 0.40625 0 6 32 0 6 27
0.484375 0.421875 0 6 32 0 6 28
0.484375 0.4375 0 6 32 0 6 29
0.484375 0.453125 0 6 32 0 6 30
0.484375 0.46875 0 6 32 0 6 31
0.484375 0.484375 0 6 32 0 6 32
0.484375 0.5 0 6 32 0 6 33
0.484375 0.515625 0 6 32 0 6 34
0.484375 0.53125 0 6 32 0 6 35
0.484375 0.546875 0 6 32 0 6 36
0.484375 0.5625 0 6 32 0 6 37
0.484375 0.578125 0 6 32 0 6 38
0.484375 0.59375 0 6 32 0 6 39
0.484375 0.609375 0 6 32 0 6 40
0.484375 0.625 0 6 32 0 6 41
0.484375 0.640625 0 6 32 0 6 42
0.484375 0.65625 0 6 32 0 6 43
0.484375 0.671875 0 6 32 0 6 44
0.484375 0.6875 0 6 32 0 6 45
0.484375 0.703125 0 6 32 0 6 46
0.484375 0.71875 0 6 32 0 6 47
0.484375 0.734375 0 6 32 0 6 48
0.484375 0.75 0 6 32 0 6 49
0.484375 0.765625 0 6 32 0 6 50
0.484375 0.78125 0 6 32 0 6 51
0.484375 0.796875 0 6 32 0 6 52
0.484375 0.8125 0 6 32 0 6 53
0.484375 0.828125 0 6 32 0 6 54
0.484375 0.84375 0 6 32 0 6 55
0.484375 0.859375 0 6 32 0 6 56
0.484375 0.875 0 6 32 0 6 57
0.484375 0.890625 0 6 32 0 6 58
0.484375 0.90625 0 6 32 0 6 59
0.484375 0.921875 0 6 32 0 6 60
0.484375 0.9375 0 6 32 0 6 61
0.484375 0.953125 0 6 32 0 6 62
0.484375 0.96875 0 6 32 0 6 63
0.484375 0.984375 0 6 32 0 6 64
0.5 0.015625 0 6 33 0 6 2
0.5 0.03125 0 6 33 0 6 3
0.5 0.046875 0 6 33 0 6 4
0.5 0.0625 0 6 33 0 6 5
0.5 0.078125 0 6 33 0 6 6
0.5 0.09375 0 6 33 0 6 7
0.5 0.109375 0 6 33 0 6 8
0.5 0.125 0 6 33 0 6 9
0.5 0.140625 0 6 33 0 6 10
0.5 0.15625 0 6 33 0 6 11
0.5 0.171875 0 6 33 0 6 12
0.5 0.1875 0 6 33 0 6 13
0.5 0.203125 0 6 33 0 6 14
0.5 0.21875 0 6 33 0 6 15
0.5 0.234375 0 6 33 0 6 16
0.5 0.25 0 6 33 0 6 17
0.5 0.265625 0 6 33 0 6 18
0.5 0.28125 0 6 33 0 6 19
0.5 0.296875 0 6 33 0 6 20
0.5 0.3125 0 6 33 0 6 21
0.5 0.328125 0 6 33 0 6 22
0.5 0.34375 0 6 33 0 6 23
0.5 0.359375 0 6 33 0 6 24
0.5 0.375 0 6 33 0 6 25
0.5 0.390625 0 6 33 0 6 26
0.5 0.40625 0 6 33 0 6 27
0.5 0.421875 0 6 33 0 6 28
0.5 0.4375 0 6 33 0 6 29
0.5 0.453125 0 6 33 0 6 30
0.5 0.46875 0 6 33 0 6 31
0.5 0.484375 0 6 33 0 6 32
0.5 0.5 0 6 33 0 6 33
0.5 0.515625 0 6 33 0 6 34
0.5 0.53125 0 6 33 0 6 35
0.5 0.546875 0 6 33 0 6 36
0.5 0.5625 0 6 33 0 6 37
0.5 0.578125 0 6 33 0 6 38
0.5 0.59375 0 6 33 0 6 39
0.5 0.609375 0 6 33 0 6 40
0.5 0.625 0 6 33 0 6 41
0.5 0.640625 0 6 33 0 6 42
0.5 0.65625 0 6 33 0 6 43
0.5 0.671875 0 6 33 0 6 44
0.5 0.6875 0 6 33 0 6 45
0.5 0.703125 0 6 33 0 6 46
0.5 0.71875 0 6 33 0 6 47
0.5 0.734375 0 6 33 0 6 48
0.5 0.75 0 6 33 0 6 49
0.5 0.765625 0 6 33 0 6 50
0.5 0.78125 0 6 33 0 6 51
0.5 0.796875 0 6 33 0 6 52
0.5 0.8125 0 6 33 0 6 53
0.5 0.828125 0 6 33 0 6 54
0.5 0.84375 0 6 33 0 6 55
0.5 0.859375 0 6 33 0 6 56
0.5 0.875 0 6 33 0 6 57
0.5 0.890625 0 6 33 0 6 58
0.5 0.90625 0 6 33 0 6 59
0.5 0.921875 0 6 33 0 6 60
0.5 0.9375 0 6 33 0 6 61
0.5 0.953125 0 6 33 0 6 62
0.5 0.96875 0 6 33 0 6 63
0.5 0.984375 0 6 33 0 6 64
0.515625 0.015625 0 6 34 0 6 2
0.515625 0.03125 0 6 34 0 6 3
0.515625 0.046875 0 6 34 0 6 4
0.515625 0.0625 0 6 34 0 6 5
0.515625 0.078125 0 6 34 0 6 6
0.515625 0.09375 0 6 34 0 6 7
0.515625 0.109375 0 6 34 0 6 8
0.515625 0.125 0 6 34 0 6 9
0.515625 0.140625 0 6 34 0 6 10
0.515625 0.15625 0 6 34 0 6 11
0.515625 0.171875 0 6 34 0 6 12
0.515625 0.1875 0 6 34 0 6 13
0.515625 0.203125 0 6 34 0 6 14
0.515625 0.21875 0 6 34 0 6 15
0.515625 0.234375 0 6 34 0 6 16
0.515625 0.25 0 6 34 0 6 17
0.515625 0.265625 0 6 34 0 6 18
0.515625 0.28125 0 6 34 0 6 19
0.515625 0.296875 0 6 34 0 6 20
0.515625 0.3125 0 6 34 0 6 21
0.515625 0.328125 0 6 34 0 6 22
0.515625 0.34375 0 6 34 0 6 23
0.515625 0.359375 0 6 34 0 6 24
0.515625 0.375 0 6 34 0 6 25
0.515625 0.390625 0 6 34 0 6 26
0.515625 0.40625 0 6 34 0 6 27
0.515625 0.421875 0 6 34 0 6 28
0.515625 0.4375 0 6 34 0 6 29
0.515625 0.453125 0 6 34 0 6 30
0.515625 0.46875 0 6 34 0 6 31
0.515625 0.484375 0 6 34 0 6 32
0.515625 0.5 0 6 34 0 6 33
0.515625 0.515625 0 6 34 0 6 34
0.515625 0.53125 0 6 34 0 6 35
0.515625 0.546875 0 6 34 0 6 36
0.515625 0.5625 0 6 34 0 6 37
0.515625 0.578125 0 6 34 0 6 38
0.515625 0.59375 0 6 34 0 6 39
0.515625 0.609375 0 6 34 0 6 40
0.515625 0.625 0 6 34 0 6 41
0.515625 0.640625 0 6 34 0 6 42
0.515625 0.65625 0 6 34 0 6 43
0.515625 0.671875 0 6 34 0 6 44
0.515625 0.6875 0 6 34 0 6 45
0.515625 0.703125 0 6 34 0 6 46
0.515625 0.71875 0 6 34 0 6 47
0.515625 0.734375 0 6 34 0 6 48
0.515625 0.75 0 6 34 0 6 49
0.515625 0.765625 0 6 34 0 6 50
0.515625 0.78125 0 6 34 0 6 51
0.515625 0.796875 0 6 34 0 6 52
0.515625 0.8125 0 6 34 0 6 53
0.515625 0.828125 0 6 34 0 6 54
0.515625 0.84375 0 6 34 0 6 55
0.515625 0.859375 0 6 34 0 6 56
0.515625 0.875 0 6 34 0 6 57
0.515625 0.890625 0 6 34 0 6 58
0.515625 0.90625 0 6 34 0 6 59
0.515625 0.921875 0 6 34 0 6 60
0.515625 0.9375 0 6 34 0 6 61
0.515625 0.953125 0 6 34 0 6 62
0.515625 0.96875 0 6 34 0 6 63
0.515625 0.984375 0 6 34 0 6 64
0.53125 0.015625 0 6 35 0 6 2
0.53125 0.03125 0 6 35 0 6 3
0.53125 0.046875 0 6 35 0 6 4
0.53125 0.0625 0 6 35 0 6 5
0.53125 0.078125 0 6 35 0 6 6
0.53125 0.09375 0 6 35 0 6 7
0.53125 0.109375 0 6 35 0 6 8
0.53125 0.125 0 6 35 0 6 9
0.53125 0.140625 0 6 35 0 6 10
0.53125 0.15625 0 6 35 0 6 11
0.53125 0.171875 0 6 35 0 6 12
0.53125 0.1875 0 6 35 0 6 13
0.53125 0.203125 0 6 35 0 6 14
0.53125 0.21875 0 6 35 0 6 15
0.53125 0.234375 0 6 35 0 6 16
0.53125 0.25 0 6 35 0 6 17
0.53125 0.265625 0 6 35 0 6 18
0.53125 0.28125 0 6 35 0 6 19
0.53125 0.296875 0 6 35 0 6 20
0.53125 0.3125 0 6 35 0 6 21
0.53125 0.328125 0 6 35 0 6 22
0.53125 0.34375 0 6 35 0 6 23
0.53125 0.359375 0 6 35 0 6 24
0.53125 0.375 0 6 35 0 6 25
0.53125 0.390625 0 6 35 0 6 26
0.53125 0.40625 0 6 35 0 6 27
0.53125 0.421875 0 6 35 0 6 28
0.53125 0.4375 0 6 35 0 6 29
0.53125 0.453125 0 6 35 0 6 30
0.53125 0.46875 0 6 35 0 6 31
0.53125 0.484375 0 6 35 0 6 32
0.53125 0.5 0 6 35 0 6 33
0.53125 0.515625 0 6 35 0 6 34
0.53125 0.53125 0 6 35 0 6 35
0.53125 0.546875 0 6 35 0 6 36
0.53125 0.5625 0 6 35 0 6 37
0.53125 0.578125 0 6 35 0 6 38
0.53125 0.59375 0 6 35 0 6 39
0.53125 0.609375 0 6 35 0 6 40
0.53125 0.625 0 6 35 0 6 41
0.53125 0.640625 0 6 35 0 6 42
0.53125 0.65625 0 6 35 0 6 43
0.53125 0.671875 0 6 35 0 6 44
0.53125 0.6875 0 6 35 0 6 45
0.53125 0.703125 0 6 35 0 6 46
0.53125 0.71875 0 6 35 0 6 47
0.53125 0.734375 0 6 35 0 6 48
0.53125 0.75 0 6 35 0 6 49
0.53125 0.765625 0 6 35 0 6 50
0.53125 0.78125 0 6 35 0 6 51
0.53125 0.796875 0 6 35 0 6 52
0.53125 0.8125 0 6 35 0 6 53
0.53125 0.828125 0 6 35 0 6 54
0.53125 0.84375 0 6 35 0 6 55
0.53125 0.859375 0 6 35 0 6 56
0.53125 0.875 0 6 35 0 6 57
0.53125 0.890625 0 6 35 0 6 58
0.53125 0.90625 0 6 35 0 6 59
0.53125 0.921875 0 6 35 0 6 60
0.53125 0.9375 0 6 35 0 6 61
0.53125 0.953125 0 6 35 0 6 62
0.53125 0.96875 0 6 35 0 6 63
0.53125 0.984375 0 6 35 0 6 64
0.546875 0.015625 0 6 36 0 6 2
0.546875 0.03125 0 6 36 0 6 3
0.546875 0.046875 0 6 36 0 6 4
0.546875 0.0625 0 6 36 0 6 5
0.546875 0.078125 0 6 36 0 6 6
0.546875 0.09375 0 6 36 0 6 7
0.546875 0.109375 0 6 36 0 6 8
0.546875 0.125 0 6 36 0 6 9
0.546875 0.140625 0 6 36 0 6 10
0.546875 0.15625 0 6 36 0 6 11
0.546875 0.171875 0 6 36 0 6 12
0.546875 0.1875 0 6 36 0 6 13
0.546875 0.203125 0 6 36 0 6 14
0.546875 0.21875 0 6 36 0 6 15
0.546875 0.234375 0 6 36 0 6 16
0.546875 0.25 0 6 36 0 6 17
0.546875 0.265625 0 6 36 0 6 18
0.546875 0.28125 0 6 36 0 6 19
0.546875 0.296875 0 6 36 0 6 20
0.546875 0.3125 0 6 36 0 6 21
0.546875 0.328125 0 6 36 0 6 22
0.546875 0.34375 0 6 36 0 6 23
0.546875 0.359375 0 6 36 0 6 24
0.546875 0.375 0 6 36 0 6 25
0.546875 0.390625 0 6 36 0 6 26
0.546875 0.40625 0 6 36 0 6 27
0.546875 0.421875 0 6 36 0 6 28
0.546875 0.4375 0 6 36 0 6 29
0.546875 0.453125 0 6 36 0 6 30
0.546875 0.46875 0 6 36 0 6 31
0.546875 0.484375 0 6 36 0 6 32
0.546875 0.5 0 6 36 0 6 33
0.546875 0.515625 0 6 36 0 6 34
0.546875 0.53125 0 6 36 0 6 35
0.546875 0.546875 0 6 36 0 6 36
0.546875 0.5625 0 6 36 0 6 37
0.546875 0.578125 0 6 36 0 6 38
0.546875 0.59375 0 6 36 0 6 39
0.546875 0.609375 0 6 36 0 6 40
0.546875 0.625 0 6 36 0 6 41
0.546875 0.640625 0 6 36 0 6 42
0.546875 0.65625 0 6 36 0 6 43
0.546875 0.671875 0 6 36 0 6 44
0.546875 0.6875 0 6 36 0 6 45
0.546875 0.703125 0 6 36 0 6 46
0.546875 0.71875 0 6 36 0 6 47
0.546875 0.734375 0 6 36 0 6 48
0.546875 0.75 0 6 36 0 6 49
0.546875 0.765625 0 6 36 0 6 50
0.546875 0.78125 0 6 36 0 6 51
0.546875 0.796875 0 6 36 0 6 52
0.546875 0.8125 0 6 36 0 6 53
0.546875 0.828125 0 6 36 0 6 54
0.546875 0.84375 0 6 36 0 6 55
0.546875 0.859375 0 6 36 0 6 56
0.546875 0.875 0 6 36 0 6 57
0.546875 0.890625 0 6 36 0 6 58
0.546875 0.90625 0 6 36 0 6 59
0.546875 0.921875 0 6 36 0 6 60
0.546875 0.9375 0 6 36 0 6 61
0.546875 0.953125 0 6 36 0 6 62
0.546875 0.96875 0 6 36 0 6 63
0.546875 0.984375 0 6 36 0 6 64
0.5625 0.015625 0 6 37 0 6 2
0.5625 0.03125 0 6 37 0 6 3
0.5625 0.046875 0 6 37 0 6 4
0.5625 0.0625 0 6 37 0 6 5
0.5625 0.078125 0 6 37 0 6 6
0.5625 0.09375 0 6 37 0 6 7
0.5625 0.109375 0 6 37 0 6 8
0.5625 0.125 0 6 37 0 6 9
0.5625 0.140625 0 6 37 0 6 10
0.5625 0.15625 0 6 37 0 6 11
0.5625 0.171875 0 6 37 0 6 12
0.5625 0.1875 0 6 37 0 6 13
0.5625 0.203125 0 6 37 0 6 14
0.5625 0.21875 0 6 37 0 6 15
0.5625 0.234375 0 6 37 0 6 16
0.5625 0.25 0 6 37 0 6 17
0.5625 0.265625 0 6 37 0 6 18
0.5625 0.28125 0 6 37 0 6 19
0.5625 0.296875 0 6 37 0 6 20
0.5625 0.3125 0 6 37 0 6 21
0.5625 0.328125 0 6 37 0 6 22
0.5625 0.34375 0 6 37 0 6 23
0.5625 0.359375 0 6 37 0 6 24
0.5625 0.375 0 6 37 0 6 25
0.5625 0.390625 0 6 37 0 6 26
0.5625 0.40625 0 6 37 0 6 27
0.5625 0.421875 0 6 37 0 6 28
0.5625 0.4375 0 6 37 0 6 29
0.5625 0.453125 0 6 37 0 6 30
0.5625 0.46875 0 6 37 0 6 31
0.5625 0.484375 0 6 37 0 6 32
0.5625 0.5 0 6 37 0 6 33
0.5625 0.515625 0 6 37 0 6 34
0.5625 0.53125 0 6 37 0 6 35
0.5625 0.546875 0 6 37 0 6 36
0.5625 0.5625 0 6 37 0 6 37
0.5625 0.578125 0 6 37 0 6 38
0.5625 0.59375 0 6 37 0 6 39
0.5625 0.609375 0 6 37 0 6 40
0.5625 0.625 0 6 37 0 6 41
0.5625 0.640625 0 6 37 0 6 42
0.5625 0.65625 0 6 37 0 6 43
0.5625 0.671875 0 6 37 0 6 44
0.5625 0.6875 0 6 37 0 6 45
0.5625 0.703125 0 6 37 0 6 46
0.5625 0.71875 0 6 37 0 6 47
0.5625 0.734375 0 6 37 0 6 48
0.5625 0.75 0 6 37 0 6 49
0.5625 0.765625 0 6 37 0 6 50
0.5625 0.78125 0 6 37 0 6 51
0.5625 0.796875 0 6 37 0 6 52
0.5625 0.8125 0 6 37 0 6 53
0.5625 0.828125 0 6 37 0 6 54
0.5625 0.84375 0 6 37 0 6 55
0.5625 0.859375 0 6 37 0 6 56
0.5625 0.875 0 6 37 0 6 57
0.5625 0.890625 0 6 37 0 6 58
0.5625 0.90625 0 6 37 0 6 59
0.5625 0.921875 0 6 37 0 6 60
0.5625 0.9375 0 6 37 0 6 61
0.5625 0.953125 0 6 37 0 6 62
0.5625 0.96875 0 6 37 0 6 63
0.5625 0.984375 0 6 37 0 6 64
0.578125 0.015625 0 6 38 0 6 2
0.578125 0.03125 0 6 38 0 6 3
0.578125 0.046875 0 6 38 0 6 4
0.578125 0.0625 0 6 38 0 6 5
0.578125 0.078125 0 6 38 0 6 6
0.578125 0.09375 0 6 38 0 6 7
0.578125 0.109375 0 6 38 0 6 8
0.578125 0.125 0 6 38 0 6 9
0.578125 0.140625 0 6 38 0 6 10
0.578125 0.15625 0 6 38 0 6 11
0.578125 0.171875 0 6 38 0 6 12
0.578125 0.1875 0 6 38 0 6 13
0.578125 0.203125 0 6 38 0 6 14
0.578125 0.21875 0 6 38 0 6 15
0.578125 0.234375 0 6 38 0 6 16
0.578125 0.25 0 6 38 0 6 17
0.578125 0.265625 0 6 38 0 6 18
0.578125 0.28125 0 6 38 0 6 19
0.578125 0.296875 0 6 38 0 6 20
0.578125 0.3125 0 6 38 0 6 21
0.578125 0.328125 0 6 38 0 6 22
0.578125 0.34375 0 6 38 0 6 23
0.578125 0.359375 0 6 38 0 6 24
0.578125 0.375 0 6 38 0 6 25
0.578125 0.390625 0 6 38 0 6 26
0.578125 0.40625 0 6 38 0 6 27
0.578125 0.421875 0 6 38 0 6 28
0.578125 0.4375 0 6 38 0 6 29
0.578125 0.453125 0 6 38 0 6 30
0.578125 0.46875 0 6 38 0 6 31
0.578125 0.484375 0 6 38 0 6 32
0.578125 0.5 0 6 38 0 6 33
0.578125 0.515625 0 6 38 0 6 34
0.578125 0.53125 0 6 38 0 6 35
0.578125 0.546875 0 6 38 0 6 36
0.578125 0.5625 0 6 38 0 6 37
0.578125 0.578125 0 6 38 0 6 38
0.578125 0.59375 0 6 38 0 6 39
0.578125 0.609375 0 6 38 0 6 40
0.578125 0.625 0 6 38 0 6 41
0.578125 0.640625 0 6 38 0 6 42
0.578125 0.65625 0 6 38 0 6 43
0.578125 0.671875 0 6 38 0 6 44
0.578125 0.6875 0 6 38 0 6 45
0.578125 0.703125 0 6 38 0 6 46
0.578125 0.71875 0 6 38 0 6 47
0.578125 0.734375 0 6 38 0 6 48
0.578125 0.75 0 6 38 0 6 49
0.578125 0.765625 0 6 38 0 6 50
0.578125 0.78125 0 6 38 0 6 51
0.578125 0.796875 0 6 38 0 6 52
0.578125 0.8125 0 6 38 0 6 53
0.578125 0.828125 0 6 38 0 6 54
0.578125 0.84375 0 6 38 0 6 55
0.578125 0.859375 0 6 38 0 6 56
0.578125 0.875 0 6 38 0 6 57
0.578125 0.890625 0 6 38 0 6 58
0.578125 0.90625 0 6 38 0 6 59
0.578125 0.921875 0 6 38 0 6 60
0.578125 0.9375 0 6 38 0 6 61
0.578125 0.953125 0 6 38 0 6 62
0.578125 0.96875 0 6 38 0 6 63
0.578125 0.984375 0 6 38 0 6 64
0.59375 0.015625 0 6 39 0 6 2
0.59375 0.03125 0 6 39 0 6 3
0.59375 0.046875 0 6 39 0 6 4
0.59375 0.0625 0 6 39 0 6 5
0.59375 0.078125 0 6 39 0 6 6
0.59375 0.09375 0 6 39 0 6 7
0.59375 0.109375 0 6 39 0 6 8
0.59375 0.125 0 6 39 0 6 9
0.59375 0.140625 0 6 39 0 6 10
0.59375 0.15625 0 6 39 0 6 11
0.59375 0.171875 0 6 39 0 6 12
0.59375 0.1875 0 6 39 0 6 13
0.59375 0.203125 0 6 39 0 6 14
0.59375 0.21875 0 6 39 0 6 15
0.59375 0.234375 0 6 39 0 6 16
0.59375 0.25 0 6 39 0 6 17
0.59375 0.265625 0 6 39 0 6 18
0.59375 0.28125 0 6 39 0 6 19
0.59375 0.296875 0 6 39 0 6 20
0.59375 0.3125 0 6 39 0 6 21
0.59375 0.328125 0 6 39 0 6 22
0.59375 0.34375 0 6 39 0 6 23
0.59375 0.359375 0 6 39 0 6 24
0.59375 0.375 0 6 39 0 6 25
0.59375 0.390625 0 6 39 0 6 26
0.59375 0.40625 0 6 39 0 6 27
0.59375 0.421875 0 6 39 0 6 28
0.59375 0.4375 0 6 39 0 6 29
0.59375 0.453125 0 6 39 0 6 30
0.59375 0.46875 0 6 39 0 6 31
0.59375 0.484375 0 6 39 0 6 32
0.59375 0.5 0 6 39 0 6 33
0.59375 0.515625 0 6 39 0 6 34
0.59375 0.53125 0 6 39 0 6 35
0.59375 0.546875 0 6 39 0 6 36
0.59375 0.5625 0 6 39 0 6 37
0.59375 0.578125 0 6 39 0 6 38
0.59375 0.59375 0 6 39 0 6 39
0.59375 0.609375 0 6 39 0 6 40
0.59375 0.625 0 6 39 0 6 41
0.59375 0.640625 0 6 39 0 6 42
0.59375 0.65625 0 6 39 0 6 43
0.59375 0.671875 0 6 39 0 6 44
0.59375 0.6875 0 6 39 0 6 45
0.59375 0.703125 0 6 39 0 6 46
0.59375 0.71875 0 6 39 0 6 47
0.59375 0.734375 0 6 39 0 6 48
0.59375 0.75 0 6 39 0 6 49
0.59375 0.765625 0 6 39 0 6 50
0.59375 0.78125 0 6 39 0 6 51
0.59375 0.796875 0 6 39 0 6 52
0.59375 0.8125 0 6 39 0 6 53
0.59375 0.828125 0 6 39 0 6 54
0.59375 0.84375 0 6 39 0 6 55
0.59375 0.859375 0 6 39 0 6 56
0.59375 0.875 0 6 39 0 6 57
0.59375 0.890625 0 6 39 0 6 58
0.59375 0.90625 0 6 39 0 6 59
0.59375 0.921875 0 6 39 0 6 60
0.59375 0.9375 0 6 39 0 6 61
0.59375 0.953125 0 6 39 0 6 62
0.59375 0.96875 0 6 39 0 6 63
0.59375 0.984375 0 6 39 0 6 64
0.609375 0.015625 0 6 40 0 6 2
0.609375 0.03125 0 6 40 0 6 3
0.609375 0.046875 0 6 40 0 6 4
0.609375 0.0625 0 6 40 0 6 5
0.609375 0.078125 0 6 40 0 6 6
0.609375 0.09375 0 6 40 0 6 7
0.609375 0.109375 0 6 40 0 6 8
0.609375 0.125 0 6 40 0 6 9
0.609375 0.140625 0 6 40 0 6 10
0.609375 0.15625 0 6 40 0 6 11
0.609375 0.171875 0 6 40 0 6 12
0.609375 0.1875 0 6 40 0 6 13
0.609375 0.203125 0 6 40 0 6 14
0.609375 0.21875 0 6 40 0 6 15
0.609375 0.234375 0 6 40 0 6 16
0.609375 0.25 0 6 40 0 6 17
0.609375 0.265625 0 6 40 0 6 18
0.609375 0.28125 0 6 40 0 6 19
0.609375 0.296875 0 6 40 0 6 20
0.609375 0.3125 0 6 40 0 6 21
0.609375 0.328125 0 6 40 0 6 22
0.609375 0.34375 0 6 40 0 6 23
0.609375 0.359375 0 6 40 0 6 24
0.609375 0.375 0 6 40 0 6 25
0.609375 0.390625 0 6 40 0 6 26
0.609375 0.40625 0 6 40 0 6 27
0.609375 0.421875 0 6 40 0 6 28
0.609375 0.4375 0 6 40 0 6 29
0.609375 0.453125 0 6 40 0 6 30
0.609375 0.46875 0 6 40 0 6 31
0.609375 0.484375 0 6 40 0 6 32
0.609375 0.5 0 6 40 0 6 33
0.609375 0.515625 0 6 40 0 6 34
0.609375 0.53125 0 6 40 0 6 35
0.609375 0.546875 0 6 40 0 6 36
0.609375 0.5625 0 6 40 0 6 37
0.609375 0.578125 0 6 40 0 6 38
0.609375 0.59375 0 6 40 0 6 39
0.609375 0.609375 0 6 40 0 6 40
0.609375 0.625 0 6 40 0 6 41
0.609375 0.640625 0 6 40 0 6 42
0.609375 0.65625 0 6 40 0 6 43
0.609375 0.671875 0 6 40 0 6 44
0.609375 0.6875 0 6 40 0 6 45
0.609375 0.703125 0 6 40 0 6 46
0.609375 0.71875 0 6 40 0 6 47
0.609375 0.734375 0 6 40 0 6 48
0.609375 0.75 0 6 40 0 6 49
0.609375 0.765625 0 6 40 0 6 50
0.609375 0.78125 0 6 40 0 6 51
0.609375 0.796875 0 6 40 0 6 52
0.609375 0.8125 0 6 40 0 6 53
0.609375 0.828125 0 6 40 0 6 54
0.609375 0.84375 0 6 40 0 6 55
0.609375 0.859375 0 6 40 0 6 56
0.609375 0.875 0 6 40 0 6 57
0.609375 0.890625 0 6 40 0 6 58
0.609375 0.90625 0 6 40 0 6 59
0.609375 0.921875 0 6 40 0 6 60
0.609375 0.9375 0 6 40 0 6 61
0.609375 0.953125 0 6 40 0 6 62
0.609375 0.96875 0 6 40 0 6 63
0.609375 0.984375 0 6 40 0 6 64
0.625 0.015625 0 6 41 0 6 2
0.625 0.03125 0 6 41 0 6 3
0.625 0.046875 0 6 41 0 6 4
0.625 0.0625 0 6 41 0 6 5
0.625 0.078125 0 6 41 0 6 6
0.625 0.09375 0 6 41 0 6 7
0.625 0.109375 0 6 41 0 6 8
0.625 0.125 0 6 41 0 6 9
0.625 0.140625 0 6 41 0 6 10
0.625 0.15625 0 6 41 0 6 11
0.625 0.171875 0 6 41 0 6 12
0.625 0.1875 0 6 41 0 6 13
0.625 0.203125 0 6 41 0 6 14
0.625 0.21875 0 6 41 0 6 15
0.625 0.234375 0 6 41 0 6 16
0.625 0.25 0 6 41 0 6 17
0.625 0.265625 0 6 41 0 6 18
0.625 0.28125 0 6 41 0 6 19
0.625 0.296875 0 6 41 0 6 20
0.625 0.3125 0 6 41 0 6 21
0.625 0.328125 0 6 41 0 6 22
0.625 0.34375 0 6 41 0 6 23
0.625 0.359375 0 6 41 0 6 24
0.625 0.375 0 6 41 0 6 25
0.625 0.390625 0 6 41 0 6 26
0.625 0.40625 0 6 41 0 6 27
0.625 0.421875 0 6 41 0 6 28
0.625 0.4375 0 6 41 0 6 29
0.625 0.453125 0 6 41 0 6 30
0.625 0.46875 0 6 41 0 6 31
0.625 0.484375 0 6 41 0 6 32
0.625 0.5 0 6 41 0 6 33
0.625 0.515625 0 6 41 0 6 34
0.625 0.53125 0 6 41 0 6 35
0.625 0.546875 0 6 41 0 6 36
0.625 0.5625 0 6 41 0 6 37
0.625 0.578125 0 6 41 0 6 38
0.625 0.59375 0 6 41 0 6 39
0.625 0.609375 0 6 41 0 6 40
